==================================================
Starting Scenario 4.2: Fine-Tuning Strategies
==================================================
Loading Aerial Images Dataset (AID)...

>>> Processing Model: RESNET50 <<<

--- Strategy: LINEAR_PROBE ---
Percentage of parameters unfrozen: 0.26%
Epoch [15/30] | Train Loss: 0.2952, Train Acc: 0.9101 | Val Loss: 0.3325, Val Acc: 0.8985 | Time: 35.13s
Epoch [16/30] | Train Loss: 0.2823, Train Acc: 0.9095 | Val Loss: 0.3660, Val Acc: 0.9085 | Time: 35.44s
Epoch [17/30] | Train Loss: 0.2667, Train Acc: 0.9120 | Val Loss: 0.3315, Val Acc: 0.9071 | Time: 34.74s
Epoch [18/30] | Train Loss: 0.2740, Train Acc: 0.9101 | Val Loss: 0.3292, Val Acc: 0.9085 | Time: 35.06s
Epoch [19/30] | Train Loss: 0.2700, Train Acc: 0.9192 | Val Loss: 0.3001, Val Acc: 0.9221 | Time: 35.29s
Epoch [20/30] | Train Loss: 0.2519, Train Acc: 0.9201 | Val Loss: 0.2988, Val Acc: 0.9221 | Time: 35.34s
Epoch [21/30] | Train Loss: 0.2529, Train Acc: 0.9265 | Val Loss: 0.3281, Val Acc: 0.9164 | Time: 35.58s
Epoch [22/30] | Train Loss: 0.2507, Train Acc: 0.9215 | Val Loss: 0.3348, Val Acc: 0.9107 | Time: 35.20s
Epoch [23/30] | Train Loss: 0.2525, Train Acc: 0.9208 | Val Loss: 0.2912, Val Acc: 0.9235 | Time: 35.33s
Epoch [24/30] | Train Loss: 0.2235, Train Acc: 0.9330 | Val Loss: 0.3746, Val Acc: 0.9149 | Time: 35.12s
Epoch [25/30] | Train Loss: 0.2512, Train Acc: 0.9178 | Val Loss: 0.2980, Val Acc: 0.9135 | Time: 35.33s
Epoch [26/30] | Train Loss: 0.2455, Train Acc: 0.9217 | Val Loss: 0.3644, Val Acc: 0.9135 | Time: 34.93s
Epoch [27/30] | Train Loss: 0.2474, Train Acc: 0.9249 | Val Loss: 0.3163, Val Acc: 0.9107 | Time: 35.18s
Epoch [28/30] | Train Loss: 0.2040, Train Acc: 0.9367 | Val Loss: 0.3207, Val Acc: 0.9257 | Time: 35.45s
Epoch [29/30] | Train Loss: 0.2212, Train Acc: 0.9319 | Val Loss: 0.4279, Val Acc: 0.8935 | Time: 35.42s
Epoch [30/30] | Train Loss: 0.2211, Train Acc: 0.9314 | Val Loss: 0.3122, Val Acc: 0.9157 | Time: 35.12s

--- Strategy: FULL ---
Percentage of parameters unfrozen: 100.00%
Epoch [1/30] | Train Loss: 1.3755, Train Acc: 0.6071 | Val Loss: 0.5713, Val Acc: 0.8234 | Time: 70.36s
Epoch [2/30] | Train Loss: 0.5543, Train Acc: 0.8286 | Val Loss: 0.2821, Val Acc: 0.9164 | Time: 70.07s
Epoch [3/30] | Train Loss: 0.4464, Train Acc: 0.8684 | Val Loss: 0.3748, Val Acc: 0.8899 | Time: 70.16s
Epoch [4/30] | Train Loss: 0.4111, Train Acc: 0.8725 | Val Loss: 0.4266, Val Acc: 0.8985 | Time: 70.15s
Epoch [5/30] | Train Loss: 0.3697, Train Acc: 0.8872 | Val Loss: 0.2981, Val Acc: 0.9107 | Time: 70.32s
Epoch [6/30] | Train Loss: 0.3589, Train Acc: 0.8902 | Val Loss: 0.3448, Val Acc: 0.9006 | Time: 70.29s
Epoch [7/30] | Train Loss: 0.3369, Train Acc: 0.8985 | Val Loss: 0.3195, Val Acc: 0.8949 | Time: 70.07s
Epoch [8/30] | Train Loss: 0.3335, Train Acc: 0.9020 | Val Loss: 0.3181, Val Acc: 0.9071 | Time: 70.05s
Epoch [9/30] | Train Loss: 0.3051, Train Acc: 0.9061 | Val Loss: 0.3242, Val Acc: 0.9028 | Time: 70.29s
Epoch [10/30] | Train Loss: 0.3324, Train Acc: 0.8979 | Val Loss: 0.3184, Val Acc: 0.9085 | Time: 70.17s
Epoch [11/30] | Train Loss: 0.3237, Train Acc: 0.8990 | Val Loss: 0.3801, Val Acc: 0.8949 | Time: 70.20s
Epoch [12/30] | Train Loss: 0.3300, Train Acc: 0.8988 | Val Loss: 0.3882, Val Acc: 0.8892 | Time: 70.24s
Epoch [13/30] | Train Loss: 0.3185, Train Acc: 0.9036 | Val Loss: 0.3508, Val Acc: 0.8949 | Time: 70.01s
Epoch [14/30] | Train Loss: 0.3039, Train Acc: 0.9092 | Val Loss: 0.3549, Val Acc: 0.8935 | Time: 70.13s
Epoch [15/30] | Train Loss: 0.3352, Train Acc: 0.9001 | Val Loss: 0.2570, Val Acc: 0.9285 | Time: 70.03s
Epoch [16/30] | Train Loss: 0.3183, Train Acc: 0.9042 | Val Loss: 0.5553, Val Acc: 0.9028 | Time: 70.08s
